date	time	id	media	forwarded	file	title_snippet
2026-03-03	07:11:01	2160	none	no	posts/2026/2026-03-03-2160.md	Одна доза DMT против 30 дней Prozac: в эксперименте на мышах победил п
2026-03-03	12:39:46	2161	none	no	posts/2026/2026-03-03-2161.md	Если кому интересно позалипать за разные визуальные формы, которые ими
2026-03-03	16:01:23	2163	none	no	posts/2026/2026-03-03-2163.md	Люди продолжают искать волшебную таблетку... Тщетно
2026-03-03	18:25:09	2164	none	no	posts/2026/2026-03-03-2164.md	Ибогаин не спасает. Он даёт шанс.
2026-03-04	07:21:01	2165	none	no	posts/2026/2026-03-04-2165.md	Самолечение психоделиками: что на самом деле известно?
2026-03-04	15:40:35	2166	none	no	posts/2026/2026-03-04-2166.md	За последние 2,5 года я вижу один и тот же сценарий
2026-03-04	17:06:01	2168	none	no	posts/2026/2026-03-04-2168.md	**Слово «нарциссизм» сейчас очень популярно. Оно вышло за пределы псих
2026-03-04	18:34:06	2170	poll	no	posts/2026/2026-03-04-2170.md	[poll, no caption]
2026-03-05	07:42:01	2171	none	no	posts/2026/2026-03-05-2171.md	Энтеогены, внушаемость и передача веры: что на самом деле происходит в
2026-03-05	16:20:13	2172	photo	no	posts/2026/2026-03-05-2172.md	Тот самый момент, когда "рекреационный" грибной опыт превращается в гл
2026-03-06	06:36:01	2173	none	no	posts/2026/2026-03-06-2173.md	MDMA и смысл жизни: новое исследование о детской травме и психологичес
2026-03-06	11:49:49	2174	none	no	posts/2026/2026-03-06-2174.md	**Всем привет!
2026-03-06	17:17:01	2175	none	no	posts/2026/2026-03-06-2175.md	Миллиардер за $55 млрд сменил имя, отказался от галстуков и начал прин
2026-03-07	07:44:01	2176	none	no	posts/2026/2026-03-07-2176.md	Псилоцибин при лечении болезни Лайма: первые клинические данные
2026-03-07	18:07:01	2177	none	no	posts/2026/2026-03-07-2177.md	**Как вы пришли к тому, чтобы управлять лабораторией по производству п
2026-03-08	07:46:01	2179	none	no	posts/2026/2026-03-08-2179.md	Что действительно усиливает эффект псилоцибин-ассистированной терапии
2026-03-08	10:32:20	2180	none	no	posts/2026/2026-03-08-2180.md	Как интегрировать психоделическое преживание?
2026-03-09	07:02:01	2181	none	no	posts/2026/2026-03-09-2181.md	Что происходит в мозге после псилоцибина? Новые данные о 5-HT2A, дозе
2026-03-09	15:20:16	2182	none	no	posts/2026/2026-03-09-2182.md	🎭 Соломенное чучело: приём, который искажает спор
2026-03-10	07:34:01	2183	none	no	posts/2026/2026-03-10-2183.md	DMT не накапливается в серотониновых нейронах и, похоже, не является э
2026-03-10	16:00:12	2184	none	no	posts/2026/2026-03-10-2184.md	Как уйти в ремиссию а аутоиммунным заболеванием?
2026-03-10	17:47:01	2185	none	no	posts/2026/2026-03-10-2185.md	Harvard выводит психоделическую капелланскую помощь на новый уровень
2026-03-11	07:02:01	2186	none	no	posts/2026/2026-03-11-2186.md	Психоделики и лечение зависимостей: смена парадигмы?
2026-03-11	17:50:07	2187	none	no	posts/2026/2026-03-11-2187.md	Психоделики могут изменить уход в конце жизни
2026-03-12	07:08:01	2188	none	no	posts/2026/2026-03-12-2188.md	Что на самом деле думают американцы о легализации энтеогенов?
2026-03-12	07:36:01	2189	none	no	posts/2026/2026-03-12-2189.md	DMT в мозге — это не случайность. Это система.
2026-03-12	16:20:11	2190	photo	no	posts/2026/2026-03-12-2190.md	Психоделические фасилитаторы пытаются выделиться на фоне насыщенного р
2026-03-13	07:42:01	2191	none	no	posts/2026/2026-03-13-2191.md	Кетамин как «вакцина» от социального стресса?
2026-03-13	14:31:55	2192	none	no	posts/2026/2026-03-13-2192.md	**Всем привет!
2026-03-13	17:41:01	2193	none	no	posts/2026/2026-03-13-2193.md	Пришло ли время новой контркультуры?
2026-03-14	07:40:09	2195	none	no	posts/2026/2026-03-14-2195.md	MDMA и псилоцибин могут влиять на миелин: новое исследование на модели
2026-03-14	17:54:01	2196	none	no	posts/2026/2026-03-14-2196.md	Интернет тонет в плохой «науке» о грибах. И это становится опасно
2026-03-14	21:01:12	2197	none	no	posts/2026/2026-03-14-2197.md	Читаю архивы писем Бетти Айзнер в рамках курса ICEERS по интеграции пс
2026-03-15	07:45:10	2198	none	no	posts/2026/2026-03-15-2198.md	Реальная клиническая практика: данные по психоделической терапии из Шв
2026-03-15	10:06:20	2199	none	no	posts/2026/2026-03-15-2199.md	Когда информация — это и есть безопасность
2026-03-15	12:01:01	2200	none	no	posts/2026/2026-03-15-2200.md	Люди, употребляющие энтеогены зачастую не знают о базовых принципах ск
2026-03-15	18:59:01	2201	none	no	posts/2026/2026-03-15-2201.md	Принципы MAPS в действии: как строится новая политика энтеогенов
2026-03-16	07:47:01	2203	none	no	posts/2026/2026-03-16-2203.md	5-MeO-DMT создаёт состояние «бодрствующего сна» — новые данные на мыша
2026-03-16	14:11:30	2205	photo	yes	posts/2026/2026-03-16-2205.md	**В чем суть внутренней устойчивости?**
2026-03-16	15:20:08	2206	none	no	posts/2026/2026-03-16-2206.md	🔍 Полуправда хуже лжи?
2026-03-16	21:18:49	2207	photo	no	posts/2026/2026-03-16-2207.md	Бетти Айзнер, 1958 год:
2026-03-17	07:50:10	2208	none	no	posts/2026/2026-03-17-2208.md	Энтеогены как эпигенетические модуляторы при болезни Альцгеймера — сме
2026-03-17	15:31:36	2209	none	no	posts/2026/2026-03-17-2209.md	Надежда против ожиданий: почему MDMA-терапия оказалась в центре спора
2026-03-17	17:35:33	2210	none	no	posts/2026/2026-03-17-2210.md	[none, no caption]
2026-03-17	18:49:17	2212	video	yes	posts/2026/2026-03-17-2212.md	[video, no caption]
2026-03-18	07:55:06	2213	none	no	posts/2026/2026-03-18-2213.md	Онкология + нейронаука стресса: могут ли псилоцибин и кетамин влиять н
2026-03-18	15:02:09	2214	none	no	posts/2026/2026-03-18-2214.md	Мистика, грибы и фантазия развоплощения
2026-03-19	07:24:01	2215	none	no	posts/2026/2026-03-19-2215.md	Псилоцибин после декриминализации: что произошло в Орегоне и Колорадо?
2026-03-19	15:23:30	2216	none	yes	posts/2026/2026-03-19-2216.md	С каждым прожитым днем внутри нас культивируется внутренняя сила.
2026-03-19	15:40:20	2217	video, photo	yes	posts/2026/2026-03-19-2217.md	**Знаете, я много работаю с вами, с теми, кто строит свое дело**, кто
2026-03-19	16:20:11	2221	photo	no	posts/2026/2026-03-19-2221.md	Когда кто угодно где угодно испытывает любые сложности со здоровьем, п
2026-03-20	07:29:01	2223	none	no	posts/2026/2026-03-20-2223.md	Псилоцибин против никотинового пластыря: рандомизированное исследовани
2026-03-20	10:58:34	2224	none	no	posts/2026/2026-03-20-2224.md	**Всем привет!
2026-03-20	11:51:36	2225	none	no	posts/2026/2026-03-20-2225.md	Мне кажется, одна из главных проблем в психоделической теме сегодня —
2026-03-20	15:42:01	2226	none	no	posts/2026/2026-03-20-2226.md	[none, no caption]
2026-03-21	07:45:09	2227	none	no	posts/2026/2026-03-21-2227.md	Спорт + психоделики: новая модель лечения депрессии?
2026-03-21	18:33:01	2228	none	no	posts/2026/2026-03-21-2228.md	Идеология вместо науки: как ООН запретила психоделики в 1971 году
2026-03-21	19:16:42	2229	voice_message	no	posts/2026/2026-03-21-2229.md	[voice_message, no caption]
2026-03-22	12:31:30	2231	none	no	posts/2026/2026-03-22-2231.md	Насмотревшись на подпольный мир целительства с энтеогенами, я решил за
2026-03-23	07:52:01	2232	none	no	posts/2026/2026-03-23-2232.md	Психоделическая эпидемиология: почему мы до сих пор не знаем, что на с
2026-03-23	13:45:08	2233	none	no	posts/2026/2026-03-23-2233.md	Кто хочет поговорить про свой опыт с энтеогенами?
2026-03-23	15:17:12	2234	video	no	posts/2026/2026-03-23-2234.md	🚨 Когда слова обманывают: как работают “weasel words”
2026-03-23	21:25:51	2236	photo	no	posts/2026/2026-03-23-2236.md	«Преимущества ЛСД-терапии по сравнению с обычной терапией таковы
2026-03-24	07:57:01	2237	none	no	posts/2026/2026-03-24-2237.md	В Африке найден ближайший дикий родственник Psilocybe cubensis
2026-03-24	16:31:01	2238	none	no	posts/2026/2026-03-24-2238.md	Майкл Поллан: сознание под осадой
2026-03-25	07:19:01	2239	none	no	posts/2026/2026-03-25-2239.md	Энтеогены при шизофреническом спектре: надежда или риск?
2026-03-25	15:55:19	2241	none	no	posts/2026/2026-03-25-2241.md	**Как вы думаете, в чём люди неправильно понимают Терренса? Что вы над
2026-03-26	07:03:01	2243	none	no	posts/2026/2026-03-26-2243.md	«Просветление в таблетке?»
2026-03-26	13:32:25	2244	none	no	posts/2026/2026-03-26-2244.md	Настало время для людей из сообщетсва поделиться своими личными истори
2026-03-26	14:07:57	2245	video	yes	posts/2026/2026-03-26-2245.md	[video, no caption]
2026-03-26	16:20:16	2246	photo	no	posts/2026/2026-03-26-2246.md	Когда доктор говорит, что твоя депрессия недостаточноя тяжелая для тог
2026-03-27	07:08:01	2247	none	no	posts/2026/2026-03-27-2247.md	Энтеогенная терапия против антидепрессантов: что происходит при «равно
2026-03-27	15:57:01	2248	none	no	posts/2026/2026-03-27-2248.md	Пожалуйста, без хайпа: почему переоценка психоделических исследований
2026-03-28	07:12:01	2249	none	no	posts/2026/2026-03-28-2249.md	[none, no caption]
2026-03-28	08:51:29	2250	none	no	posts/2026/2026-03-28-2250.md	**Всем привет!
2026-03-28	14:41:01	2251	none	no	posts/2026/2026-03-28-2251.md	Где в мире легальна психоделическая терапия в 2026 году
2026-03-29	08:21:01	2252	none	no	posts/2026/2026-03-29-2252.md	Почему только эскетамин даёт «gamma–delta shift» — и что это значит дл
2026-03-29	13:04:03	2253	none	no	posts/2026/2026-03-29-2253.md	Какой смысл пытаться что-то менять в своей жизни в лучшую сторону, есл
2026-03-30	07:47:01	2254	none	no	posts/2026/2026-03-30-2254.md	Псилоцибин и ибогаин при кокаиновой зависимости: ускоряют угасание, но
2026-03-30	11:43:01	2255	photo	no	posts/2026/2026-03-30-2255.md	Пытаюсь вписаться в общество после того как моё прежнее мировоззрение
2026-03-30	15:20:07	2256	none	no	posts/2026/2026-03-30-2256.md	📖 «Правила критического мышления по Карлу Сагану»
2026-03-31	07:28:01	2257	none	no	posts/2026/2026-03-31-2257.md	Имитируют ли психоделики психоз? Что говорят люди с личным опытом обои
2026-03-31	11:18:57	2258	none	no	posts/2026/2026-03-31-2258.md	**С чего начать в этом канале?**
2026-03-31	11:45:09	2260	none	no	posts/2026/2026-03-31-2260.md	Псилоцибин и фертильность: неожиданный эксперимент Брайана Джонсона
2026-04-01	07:31:01	2261	none	no	posts/2026/2026-04-01-2261.md	[none, no caption]
2026-04-01	15:03:10	2262	none	no	posts/2026/2026-04-01-2262.md	Где-то почти год назад я делал эпизод с Даниилом.
2026-04-02	10:43:43	2263	none	no	posts/2026/2026-04-02-2263.md	Есть момент после опыта, о котором мало кто говорит
2026-04-02	14:25:01	2265	photo	no	posts/2026/2026-04-02-2265.md	В сентябре в Португалии пройдет European GPS Summit 2026, и я хочу под
2026-04-02	14:52:56	2266	voice_message	no	posts/2026/2026-04-02-2266.md	Поделился своими размышлениями на тему книги Бетти Айзнер о ее опыте р
2026-04-02	16:20:08	2267	photo	no	posts/2026/2026-04-02-2267.md	Я: "формирую очень точное, продуманное и положительное намерение для п
2026-04-02	17:33:29	2268	none	no	posts/2026/2026-04-02-2268.md	Я живу в дисфункциональном обществе.
2026-04-02	19:02:10	2269	none	no	posts/2026/2026-04-02-2269.md	В рамках перезапуска моего подкаста на английском языке я поговорил с
2026-04-03	07:36:01	2270	none	no	posts/2026/2026-04-03-2270.md	Как псилоцибин перестраивает мозг: новые данные ЭЭГ-исследований
2026-04-03	10:25:15	2271	none	no	posts/2026/2026-04-03-2271.md	На сайте МИР ПСИ появилась отдельная страница про группы интеграции
2026-04-03	12:02:43	2272	none	yes	posts/2026/2026-04-03-2272.md	Музыка является одним из наиболее древних языков общения
2026-04-04	07:43:01	2273	none	no	posts/2026/2026-04-04-2273.md	Как эскетамин «включает» префронтальную кору и снимает депрессивное по
2026-04-05	07:46:01	2274	none	no	posts/2026/2026-04-05-2274.md	Пероральный кетамин при хронической боли: к стандартизированной схеме
2026-04-06	07:49:01	2275	none	no	posts/2026/2026-04-06-2275.md	Псилоцин усиливает нейропластичность в человеческих кортикальных нейро
2026-04-06	16:20:08	2276	none	no	posts/2026/2026-04-06-2276.md	**Микродозинг грибов и ОКР
2026-04-07	07:52:01	2278	none	no	posts/2026/2026-04-07-2278.md	Псилоцибин при большом депрессивном расстройстве: обновлённый метаанал
2026-04-07	15:10:03	2279	none	no	posts/2026/2026-04-07-2279.md	Как вы выбрали Джона Лилли в качестве героя документального фильма?
2026-04-07	20:18:40	2281	voice_message	no	posts/2026/2026-04-07-2281.md	Интеграция — наше все
2026-04-08	07:20:03	2282	none	no	posts/2026/2026-04-08-2282.md	Катя пришла ко мне с тем, что сама назвала «задачи на несколько лет».
2026-04-08	17:15:06	2284	none	no	posts/2026/2026-04-08-2284.md	О духовном обходе, привязанности и «двух треках» развития
2026-04-09	07:55:04	2286	none	no	posts/2026/2026-04-09-2286.md	Псилоцибин + КПТ при расстройствах пищевого поведения
2026-04-09	16:20:10	2287	photo	no	posts/2026/2026-04-09-2287.md	Я соблюдаю предосторожности во время путешествия в четырнадцатое измер
2026-04-09	17:32:28	2288	none	no	posts/2026/2026-04-09-2288.md	Последствия, с которыми сталкиваются люди, употребляющие энтеогены
2026-04-09	19:59:28	2289	photo	no	posts/2026/2026-04-09-2289.md	Пример плохой науки. Прям я бы сказал желтая пресса просто.
2026-04-10	07:58:01	2290	none	no	posts/2026/2026-04-10-2290.md	Мотивы употребления псилоцибина и самостигматизация (2026)
2026-04-10	17:01:49	2291	none	no	posts/2026/2026-04-10-2291.md	MDMA-терапия в Австралии: сильные результаты, слабая доступность
2026-04-11	07:03:01	2292	none	no	posts/2026/2026-04-11-2292.md	Аяуаска, DMT и 5-MeO-DMT: что говорит обзор 2026 года
2026-04-11	15:07:01	2293	none	no	posts/2026/2026-04-11-2293.md	**Вы один из ведущих критических голосов в сфере энтеогенов, но сами н
2026-04-12	07:08:01	2294	none	no	posts/2026/2026-04-12-2294.md	КПТСР, само-моделирование и MDMA-терапия: нейрокогнитивная модель
2026-04-12	11:08:04	2295	video	no	posts/2026/2026-04-12-2295.md	[video, no caption]
2026-04-12	17:54:01	2296	none	no	posts/2026/2026-04-12-2296.md	[Вы довольно настойчиво говорите](https://www.tricycleday.com/p/daniel
2026-04-13	07:10:05	2297	none	no	posts/2026/2026-04-13-2297.md	Кетамин и нейропластичность у здоровых людей: что реально меняется в м
2026-04-14	07:25:06	2298	none	no	posts/2026/2026-04-14-2298.md	DMT + медитация: что на самом деле формирует опыт — вещество или конте
2026-04-15	07:28:01	2299	none	no	posts/2026/2026-04-15-2299.md	Что на самом деле делает псилоцибин с мозгом? Обзор 36 fMRI-исследован
2026-04-16	15:31:27	2301	none	no	posts/2026/2026-04-16-2301.md	Я прочитал все анкеты
2026-04-16	16:20:09	2302	photo	no	posts/2026/2026-04-16-2302.md	Когда чел, который не знает ничего про психоделики, стебётся над тобой
2026-04-16	17:04:59	2303	none	no	posts/2026/2026-04-16-2303.md	«Я готовился к этому 25 лет»
2026-04-16	17:32:32	2304	none	no	posts/2026/2026-04-16-2304.md	Новый эпизод из серии "Разговоры с психонавтами"
2026-04-17	07:31:01	2306	none	no	posts/2026/2026-04-17-2306.md	Серотониновая яма после экстази — это про нейромедиатор или про поведе
2026-04-17	14:06:58	2307	none	no	posts/2026/2026-04-17-2307.md	**Всем привет!
2026-04-17	16:03:01	2308	none	no	posts/2026/2026-04-17-2308.md	Кодекс этики коренных целителей яхе Колумбийской Амазонии
2026-04-18	07:37:01	2309	none	no	posts/2026/2026-04-18-2309.md	Кетамин и мочевой пузырь: когда «клубный» препарат заканчивается нефро
2026-04-18	16:16:01	2310	none	no	posts/2026/2026-04-18-2310.md	**Большинство людей, пережив в 19 лет то, что пережили вы, навсегда от
2026-04-18	16:54:30	2312	none	no	posts/2026/2026-04-18-2312.md	Трамп подписал указ об ускорении исследований и доступа к психоделикам
2026-04-18	17:29:20	2313	voice_message	no	posts/2026/2026-04-18-2313.md	А тут мои комментарии по поводу важного исторического события))
2026-04-18	18:41:24	2314	none	no	posts/2026/2026-04-18-2314.md	Трамп подписал указ об ускорении исследований и внедрения энтеогенов в
2026-04-19	07:45:04	2315	none	no	posts/2026/2026-04-19-2315.md	Можно ли «увидеть» сознание на скане мозга?
2026-04-19	12:58:35	2316	none	no	posts/2026/2026-04-19-2316.md	Сегодня очередная годовщина символического события: первого осознанног
2026-04-19	17:42:01	2317	none	no	posts/2026/2026-04-19-2317.md	Скрытые риски швейцарской программы психоделической терапии
2026-04-20	07:20:08	2318	none	no	posts/2026/2026-04-20-2318.md	Trip killers: что делать, если энтеогенный опыт пошёл тяжело?
2026-04-20	11:00:11	2319	photo	no	posts/2026/2026-04-20-2319.md	Если ты испытываешь сложности после употребления психоделиков и тебе н
2026-04-21	07:24:01	2321	none	no	posts/2026/2026-04-21-2321.md	Есть ли «внутренний экран» у всех? Энтеогены и афантазия
2026-04-21	14:48:23	2322	none	no	posts/2026/2026-04-21-2322.md	[none, no caption]
2026-04-21	17:47:01	2323	none	no	posts/2026/2026-04-21-2323.md	Франция первой в мире одобрила внутривенный рацемический кетамин при о
2026-04-22	07:27:01	2324	none	no	posts/2026/2026-04-22-2324.md	Интраназальный 5-MeO-DMT без отмены SSRI: первые клинические данные
2026-04-22	17:24:01	2325	none	no	posts/2026/2026-04-22-2325.md	Техно-правый поворот: кто сегодня перехватывает психоделическую повест
2026-04-23	07:29:01	2326	none	no	posts/2026/2026-04-23-2326.md	Насколько важен терапевтический альянс при терапии псилоцибином?
2026-04-23	16:20:07	2327	photo	no	posts/2026/2026-04-23-2327.md	Живая съемка меня, кпитулирующего перед медициной
2026-04-23	17:35:07	2328	none	no	posts/2026/2026-04-23-2328.md	Вряд ли ты хочешь вручить ключи от своей психики первому встречному, п
2026-04-24	07:35:06	2329	none	no	posts/2026/2026-04-24-2329.md	Несистемное потребление психоделиков и когнитивные функции
2026-04-24	15:37:22	2330	none	no	posts/2026/2026-04-24-2330.md	[none, no caption]
2026-04-24	16:11:46	2331	photo	no	posts/2026/2026-04-24-2331.md	**Всем привет!
2026-04-25	07:03:56	2333	none	no	posts/2026/2026-04-25-2333.md	Мега-анализ: что психоделики на самом деле делают с мозговыми сетями?
2026-04-25	17:23:01	2334	photo	no	posts/2026/2026-04-25-2334.md	Визуальная аналоговая шкала
2026-04-26	07:19:01	2335	none	no	posts/2026/2026-04-26-2335.md	Стандартизация психоделической терапии: новый аналитический материал и
2026-04-26	10:11:35	2336	none	no	posts/2026/2026-04-26-2336.md	Сегодня последний день записи в первую группу по передаче знаний о мет
2026-04-26	19:03:38	2337	photo	no	posts/2026/2026-04-26-2337.md	Озарение после психоделического опыта:
2026-04-27	07:21:01	2338	none	no	posts/2026/2026-04-27-2338.md	[none, no caption]
2026-04-27	17:40:41	2339	none	no	posts/2026/2026-04-27-2339.md	На фоне растущего интереса к терапевтическому потенциалу энтеогенов, о
2026-04-28	07:37:01	2340	none	no	posts/2026/2026-04-28-2340.md	Псилоцибин против никотинового пластыря: новые данные о лечении табачн
2026-04-29	07:48:01	2341	none	no	posts/2026/2026-04-29-2341.md	Псилоцибин-ассистированная терапия: эффективнее и дешевле стандартного
2026-04-29	18:28:39	2342	none	no	posts/2026/2026-04-29-2342.md	За два с половиной года существования канала я выложил в открытый дост
2026-04-30	07:42:01	2343	none	no	posts/2026/2026-04-30-2343.md	Психоделики и проблема «разослепления» в РКИ
2026-04-30	16:20:05	2344	photo	no	posts/2026/2026-04-30-2344.md	Они: Ты не можешь объяснить психоделический опыт. Кем ты себя возомнил
2026-04-30	17:34:07	2345	none	no	posts/2026/2026-04-30-2345.md	Когда сложный опыт становится основой для саморазвития.
2026-05-01	07:52:01	2346	none	no	posts/2026/2026-05-01-2346.md	Неприятная, но необходимая тема: нарушения границ и другие негативные
2026-05-01	22:28:39	2347	none	no	posts/2026/2026-05-01-2347.md	Я тут частенько говорю про интеграцию и её важность, но ведь единого о
2026-05-02	07:55:05	2348	none	no	posts/2026/2026-05-02-2348.md	[none, no caption]
2026-05-02	17:09:31	2350	none	no	posts/2026/2026-05-02-2350.md	На случай нахождения здесь фанатов Younger Brother (Simon Posford из S
2026-05-03	07:03:01	2351	none	no	posts/2026/2026-05-03-2351.md	Что такое ПАТ на самом деле?
2026-05-03	13:20:08	2352	none	no	posts/2026/2026-05-03-2352.md	Фасилитаторы могут неосознанно усиливать динамику обхода через следующ
2026-05-04	07:06:01	2353	none	no	posts/2026/2026-05-04-2353.md	[none, no caption]
2026-05-04	14:07:23	2354	none	no	posts/2026/2026-05-04-2354.md	"В целом психоделики занимают более низкое место по степени «потенциал
2026-05-04	17:26:01	2355	none	no	posts/2026/2026-05-04-2355.md	Когда о веществе начинают говорить не как о части живой традиции, а ка
2026-05-05	07:20:04	2356	none	no	posts/2026/2026-05-05-2356.md	Что происходит с обработкой эмоций у опытных пользователей энтеогенов?
2026-05-05	17:27:01	2357	none	no	posts/2026/2026-05-05-2357.md	Мы живем в культуре, которая почти не учит умирать
2026-05-06	07:29:01	2359	none	no	posts/2026/2026-05-06-2359.md	Смертельные отравления новыми психоактивными стимуляторами и галлюцино
2026-05-06	17:33:48	2360	none	no	posts/2026/2026-05-06-2360.md	В новом выпуске англоязычного подкаста я поговорил с целителем из Испа
2026-05-07	08:25:01	2361	none	no	posts/2026/2026-05-07-2361.md	**HPPD: самое крупное на сегодня исследование клинических связей**
2026-05-07	16:20:08	2362	photo	no	posts/2026/2026-05-07-2362.md	Точный объем шалфея, необходимый для церемонии с растительной медицино
2026-05-07	17:31:00	2363	none	no	posts/2026/2026-05-07-2363.md	В энтеогенном сообществе много кто знает про теорию обдолбанной обезья
2026-05-08	07:34:01	2364	none	no	posts/2026/2026-05-08-2364.md	Кетамин при негативных и депрессивных симптомах шизофрении: [что извес
2026-05-08	14:56:30	2365	none	no	posts/2026/2026-05-08-2365.md	Самое тихое слово в мире психоделиков — интеграция
2026-05-08	17:06:01	2366	none	no	posts/2026/2026-05-08-2366.md	Копал — кровь дерева и дыхание предков
2026-05-09	07:37:01	2367	none	no	posts/2026/2026-05-09-2367.md	MDMA: что реально происходит с психикой и когницией в клинических доза
2026-05-10	07:15:03	2368	none	no	posts/2026/2026-05-10-2368.md	Почему одни психоделики «работают» по-разному? Новый взгляд через сигн
2026-05-11	07:18:01	2369	none	no	posts/2026/2026-05-11-2369.md	DMT и зависимости: крупный мета-анализ показывает большие эффекты — но
2026-05-12	07:37:01	2370	none	no	posts/2026/2026-05-12-2370.md	Внутривенный DMT: доза, «потолок» эффекта и роль ожиданий
2026-05-12	18:32:57	2371	none	no	posts/2026/2026-05-12-2371.md	Q: Каково ваше мнение о рекреационном использовании энтеогенов?
2026-05-13	07:39:01	2372	none	no	posts/2026/2026-05-13-2372.md	Псилоцибин не меняет личность. Он меняет ценности — и это зависит от о
2026-05-13	16:41:01	2373	none	no	posts/2026/2026-05-13-2373.md	**«Слово “нейропластичность” постоянно звучит в разговорах об энтеоген
2026-05-14	07:34:01	2375	none	no	posts/2026/2026-05-14-2375.md	Психоделики и пограничное расстройство личности: что показывает новый
2026-05-14	16:20:07	2376	photo	no	posts/2026/2026-05-14-2376.md	Когда все гонятся за состоянием изменённого сознания, но никто не заин
2026-05-14	17:31:32	2377	none	no	posts/2026/2026-05-14-2377.md	Разговор с легендарным Васьком. Психонавтика без шизотерики
2026-05-15	07:17:01	2378	none	no	posts/2026/2026-05-15-2378.md	Мескалин и психиатрия: что реально известно в 2026 году?
2026-05-15	17:07:01	2379	none	no	posts/2026/2026-05-15-2379.md	**Что заставило вас задуматься о разделяемой реальности в парах и о то
2026-05-16	07:20:05	2381	none	no	posts/2026/2026-05-16-2381.md	Почти половина пользователей психоделиков сталкиваются с «затянувшимис
2026-05-16	09:45:43	2382	none	no	posts/2026/2026-05-16-2382.md	**TRYP Expo в Берлине: первый психоделический экспо-формат в Германии*
2026-05-16	13:55:51	2383	video	no	posts/2026/2026-05-16-2383.md	[video, no caption]
2026-05-16	17:10:07	2384	none	no	posts/2026/2026-05-16-2384.md	Психоделическая химера: табак, который производит DMT, псилоцибин и 5-
2026-05-16	19:25:17	2386	none	no	posts/2026/2026-05-16-2386.md	Приветствую! Кто может подкинуть [буст?](https://t.me/boost/Entheogeni
2026-05-17	07:22:01	2387	none	no	posts/2026/2026-05-17-2387.md	Психоделические церемонии и детская травма: неожиданный результат
2026-05-17	16:48:39	2388	video	no	posts/2026/2026-05-17-2388.md	[video, no caption]
2026-05-18	07:25:06	2389	none	no	posts/2026/2026-05-18-2389.md	Депрессия + хроническая боль: может ли психоделическая терапия лечить
2026-05-18	18:00:01	2390	none	no	posts/2026/2026-05-18-2390.md	Вратце про основные наблюдения с TRYP Expo:
2026-05-19	07:29:01	2391	none	no	posts/2026/2026-05-19-2391.md	Низкие дозы LSD усиливают эмоциональную обработку у людей с лёгкой деп
2026-05-20	07:41:01	2392	none	no	posts/2026/2026-05-20-2392.md	ПАТ — не “волшебная процедура”. Почему психоделическая терапия не рабо
2026-05-20	15:25:11	2393	none	no	posts/2026/2026-05-20-2393.md	В сентябре 2023 года я начал этот блог
2026-05-21	07:10:05	2394	none	no	posts/2026/2026-05-21-2394.md	Токсичность “легальных” аналогов LSD: что показал новый in silico анал
2026-05-21	16:20:10	2396	photo	no	posts/2026/2026-05-21-2396.md	Я на работе в понедельник после трансформационного психоделического оп
2026-05-21	17:20:55	2397	none	no	posts/2026/2026-05-21-2397.md	Прошлой осенью я опубликовал своё видение относительно основных причин
2026-05-22	07:08:01	2399	none	no	posts/2026/2026-05-22-2399.md	Аяхуаска и DMT: от ритуала к фазе II клинических исследований
2026-05-22	15:51:01	2400	none	no	posts/2026/2026-05-22-2400.md	На днях я принял непростое решение...
2026-05-23	07:10:03	2401	none	no	posts/2026/2026-05-23-2401.md	Псилоцин перестраивает человеческие нейроны: данные из модели iPSC
2026-05-23	16:56:01	2402	none	no	posts/2026/2026-05-23-2402.md	Терапевты в клинических исследованиях психоделиков бьют тревогу. Их ст
2026-05-24	07:13:01	2404	none	no	posts/2026/2026-05-24-2404.md	2C-B в прямом сравнении с MDMA и псилоцибином: первое дозозависимое ис
2026-05-25	07:31:01	2405	none	no	posts/2026/2026-05-25-2405.md	Что именно меняется в мозге во время энтеогенного опыта, и можно ли за
2026-05-25	17:27:01	2406	none	no	posts/2026/2026-05-25-2406.md	“Принести цветы”: 5 принципов групповой псилоцибин-ассистированной тер
2026-05-26	07:33:01	2407	none	no	posts/2026/2026-05-26-2407.md	Старение часто обсуждают как вопрос памяти, настроения или нейродегене
2026-05-26	18:17:02	2408	none	no	posts/2026/2026-05-26-2408.md	Вчера завершился первый поток моей авторской программы по интеграции п
2026-05-27	07:36:01	2409	none	no	posts/2026/2026-05-27-2409.md	Когда в поле аутизма появляется разговор об энтеогенах, особенно важно
2026-05-27	17:04:01	2411	photo	no	posts/2026/2026-05-27-2411.md	**Иммунный переключатель за депрессией**
2026-05-28	07:14:01	2413	none	no	posts/2026/2026-05-28-2413.md	Что происходит в мозге и теле во время опыта с айяваской — и почему эт
2026-05-28	16:20:10	2414	photo	no	posts/2026/2026-05-28-2414.md	Большие табачные компании когда они узнали о новом исследовании псилоц
2026-05-28	17:07:01	2415	none	no	posts/2026/2026-05-28-2415.md	**Парадокс СИОЗС**
2026-05-28	17:31:27	2416	none	no	posts/2026/2026-05-28-2416.md	В рамках рубрики "Разговоры с психонавтами" я пообщался с Богданом Кра
2026-05-28	19:40:14	2417	video	no	posts/2026/2026-05-28-2417.md	[video, no caption]
